,f1_weighted,f1_0,f1_1,kind,metric,snr,model_name,bal_acc,corpus
3,0.49234676361083984,0.5086092948913574,0.4536082446575165,ekstedt_events,shift_hold_p_future_before,-7.5,CND_multimodal_late_fusion_,0.5097328600784607,CND_multimodal_late_fusion_-7
4,0.6206580400466919,0.702645480632782,0.4253578782081604,ekstedt_events,shift_hold_p_future_before,-7.5,CND_multimodal_late_fusion_,0.5788156174107977,CND_multimodal_late_fusion_-7
0,0.44136062264442444,0.1306532621383667,0.7022375464439392,ekstedt_events,s_pred_p_future,-7.5,CND_multimodal_late_fusion_,0.5176489294042824,CND_multimodal_late_fusion_-7
1,0.44018998742103577,0.11518324911594391,0.7130730152130127,ekstedt_events,s_pred_p_future,-7.5,CND_multimodal_late_fusion_,0.5261818952724189,CND_multimodal_late_fusion_-7
2,0.4178064465522766,0.07446808367967606,0.7060810923576355,ekstedt_events,s_pred_p_future,-7.5,CND_multimodal_late_fusion_,0.5125874496502014,CND_multimodal_late_fusion_-7
3,0.4468629062175751,0.17937219142913818,0.6714541912078857,ekstedt_events,s_pred_p_future,-7.5,CND_multimodal_late_fusion_,0.4972175111299555,CND_multimodal_late_fusion_-7
4,0.5839031338691711,0.48701298236846924,0.6652542352676392,ekstedt_events,s_pred_p_future,-7.5,CND_multimodal_late_fusion_,0.5809571761712953,CND_multimodal_late_fusion_-7
0,0.6393718719482422,0.6986607313156128,0.49814125895500183,ekstedt_events,shift_hold_p_now_after,-7.5,CND_multimodal_late_fusion_,0.5946245096207734,CND_multimodal_late_fusion_-7
1,0.6342951655387878,0.6914414167404175,0.4981684982776642,ekstedt_events,shift_hold_p_now_after,-7.5,CND_multimodal_late_fusion_,0.6242060526807398,CND_multimodal_late_fusion_-7
2,0.5738632082939148,0.5987260937690735,0.5146378874778748,ekstedt_events,shift_hold_p_now_after,-7.5,CND_multimodal_late_fusion_,0.5639220997571455,CND_multimodal_late_fusion_-7
3,0.5318244695663452,0.546419084072113,0.49705880880355835,ekstedt_events,shift_hold_p_now_after,-7.5,CND_multimodal_late_fusion_,0.5811974593685784,CND_multimodal_late_fusion_-7
4,0.6401257514953613,0.724245548248291,0.43974629044532776,ekstedt_events,shift_hold_p_now_after,-7.5,CND_multimodal_late_fusion_,0.6023211283392491,CND_multimodal_late_fusion_-7
0,0.4571897089481354,0.4492131471633911,0.4761904776096344,ekstedt_events,shift_hold_p_now_before,-7.5,CND_multimodal_late_fusion_,0.5538202876891463,CND_multimodal_late_fusion_-7
1,0.4098864793777466,0.37577641010284424,0.4911392331123352,ekstedt_events,shift_hold_p_now_before,-7.5,CND_multimodal_late_fusion_,0.5123482159536709,CND_multimodal_late_fusion_-7
2,0.22165793180465698,0.12110091745853424,0.4611923396587372,ekstedt_events,shift_hold_p_now_before,-7.5,CND_multimodal_late_fusion_,0.5025920044834672,CND_multimodal_late_fusion_-7
3,0.4704400599002838,0.4752747118473053,0.4589235186576843,ekstedt_events,shift_hold_p_now_before,-7.5,CND_multimodal_late_fusion_,0.5059732860078461,CND_multimodal_late_fusion_-7
4,0.552614688873291,0.594660222530365,0.4524590075016022,ekstedt_events,shift_hold_p_now_before,-7.5,CND_multimodal_late_fusion_,0.5621287128712871,CND_multimodal_late_fusion_-7
0,0.4623085558414459,0.16161616146564484,0.7147766351699829,ekstedt_events,s_pred_p_now,-7.5,CND_multimodal_late_fusion_,0.5355098579605682,CND_multimodal_late_fusion_-7
1,0.41643646359443665,0.07407407462596893,0.7038916945457458,ekstedt_events,s_pred_p_now,-7.5,CND_multimodal_late_fusion_,0.5102289590841637,CND_multimodal_late_fusion_-7
2,0.387395977973938,0.011111111380159855,0.70333331823349,ekstedt_events,s_pred_p_now,-7.5,CND_multimodal_late_fusion_,0.5004504981980071,CND_multimodal_late_fusion_-7
3,0.43067997694015503,0.10362694412469864,0.7052810788154602,ekstedt_events,s_pred_p_now,-7.5,CND_multimodal_late_fusion_,0.5312433750264999,CND_multimodal_late_fusion_-7
4,0.51517653465271,0.3025210201740265,0.6937269568443298,ekstedt_events,s_pred_p_now,-7.5,CND_multimodal_late_fusion_,0.5445198219207124,CND_multimodal_late_fusion_-7
0,0.6174061894416809,0.7449336051940918,0.44613051414489746,ekstedt_events,backchannel,-7.5,CND_multimodal_late_fusion_,0.6755017705143849,CND_multimodal_late_fusion_-7
1,0.5301918387413025,0.7334200143814087,0.25724637508392334,ekstedt_events,backchannel,-7.5,CND_multimodal_late_fusion_,0.5633099261100339,CND_multimodal_late_fusion_-7
2,0.3335493803024292,0.14008942246437073,0.5933756232261658,ekstedt_events,backchannel,-7.5,CND_multimodal_late_fusion_,0.49959199562798984,CND_multimodal_late_fusion_-7
3,0.5903069376945496,0.7009551525115967,0.4417009651660919,ekstedt_events,backchannel,-7.5,CND_multimodal_late_fusion_,0.5826901337805162,CND_multimodal_late_fusion_-7
4,0.5547546148300171,0.677395761013031,0.3900415003299713,ekstedt_events,backchannel,-7.5,CND_multimodal_late_fusion_,0.5828960075462093,CND_multimodal_late_fusion_-7
0,0.2996002435684204,0.502439022064209,0.20000000298023224,ekstedt_events,short_long,-7.5,CND_multimodal_late_fusion_,0.5033222761430882,CND_multimodal_late_fusion_-7
1,0.34917187690734863,0.4987277388572693,0.2757352888584137,ekstedt_events,short_long,-7.5,CND_multimodal_late_fusion_,0.5033632286995515,CND_multimodal_late_fusion_-7
2,0.6074318289756775,0.23239436745643616,0.7915869951248169,ekstedt_events,short_long,-7.5,CND_multimodal_late_fusion_,0.5612035956344574,CND_multimodal_late_fusion_-7
3,0.4955046772956848,0.4924471378326416,0.49700599908828735,ekstedt_events,short_long,-7.5,CND_multimodal_late_fusion_,0.5177734095050883,CND_multimodal_late_fusion_-7
4,0.575393795967102,0.28947368264198303,0.7157894968986511,ekstedt_events,short_long,-7.5,CND_multimodal_late_fusion_,0.49991809488707334,CND_multimodal_late_fusion_-7
